modelo,modelo_etiqueta,muestra,muestra_etiqueta,informacion,observaciones,trimestres,periodo_inicial,periodo_final,rmse_modelo,sesgo_observado_menos_modelo,mae_modelo,rmse_ar1,ratio_ar1,mejora_ar1_pct,rmse_ar2,ratio_ar2,mejora_ar2_pct,rmse_ma4,ratio_ma4,mejora_ma4_pct
ensamble_optimo_minimo_rmse,"Óptimo (mínimo RMSE, misma muestra)",post_covid,Post-COVID,M3,18,18,2022-T1,2026-T2,0.3648060002187762,0.09697118665124746,0.26989251147168847,0.4849937508521307,0.7521870118487394,24.781298815126064,0.49291765052786807,0.7400952265111699,25.99047734888301,0.5506519108824309,0.6624983823885531,33.750161761144696
ensamble_hibrido_lovo_m1_ensamble_m2_m3,"Híbrido: LOVO en M1, óptimo en M2/M3",completa_con_covid,Todo el test,M1-M3,66,22,2021-T1,2026-T2,0.4129706321899513,0.09694059948268745,0.31010381533118114,0.5925409033815578,0.6969487335527029,30.305126644729707,0.8844345305518266,0.46693182810522543,53.30681718947745,0.7699848355609161,0.5363360589940862,46.36639410059138
ensamble_hibrido_lovo_m1_ensamble_m2_m3,"Híbrido: LOVO en M1, óptimo en M2/M3",completa_con_covid,Todo el test,M1,22,22,2021-T1,2026-T2,0.46816765856062736,0.19564922990796185,0.33985010983054137,0.6132985039183914,0.7633601836128466,23.663981638715338,0.9974798477206231,0.46935049327608375,53.06495067239163,0.725254693112354,0.645521722240135,35.4478277759865
ensamble_hibrido_lovo_m1_ensamble_m2_m3,"Híbrido: LOVO en M1, óptimo en M2/M3",completa_con_covid,Todo el test,M2,22,22,2021-T1,2026-T2,0.3947188748704494,0.04494047843888362,0.31443259179242367,0.6132985039183914,0.6435999311078912,35.64000688921089,0.9974798477206231,0.395716139802158,60.4283860197842,0.725254693112354,0.5442486324032665,45.57513675967335
ensamble_hibrido_lovo_m1_ensamble_m2_m3,"Híbrido: LOVO en M1, óptimo en M2/M3",completa_con_covid,Todo el test,M3,22,22,2021-T1,2026-T2,0.36966238982748884,0.05023209010121683,0.2760287443705783,0.5486748187438746,0.6737367511667233,32.626324883327676,0.5972781791424951,0.6189115938543218,38.10884061456782,0.852432520037993,0.43365589784281455,56.634410215718546
ensamble_hibrido_lovo_m1_ensamble_m2_m3,"Híbrido: LOVO en M1, óptimo en M2/M3",sin_covid,Sin COVID,M1-M3,54,18,2022-T1,2026-T2,0.3768291580846736,0.11509539196965847,0.2852225510461952,0.4915745742628993,0.7665757706238512,23.34242293761488,0.49032857066885344,0.7685237626896672,23.147623731033285,0.556282937177201,0.6774055663056167,32.25944336943834
ensamble_hibrido_lovo_m1_ensamble_m2_m3,"Híbrido: LOVO en M1, óptimo en M2/M3",sin_covid,Sin COVID,M1,18,18,2022-T1,2026-T2,0.39184420194444675,0.19667761975542153,0.28166358102477695,0.49483216741620256,0.7918729374254022,20.81270625745978,0.48902889047609904,0.8012700467715984,19.872995322840158,0.5590771823393477,0.7008767560587115,29.912324394128852
ensamble_hibrido_lovo_m1_ensamble_m2_m3,"Híbrido: LOVO en M1, óptimo en M2/M3",sin_covid,Sin COVID,M2,18,18,2022-T1,2026-T2,0.3790812415589823,0.06523961936227626,0.30201063190667715,0.49483216741620256,0.7660804339749757,23.39195660250243,0.48902889047609904,0.7751714652071454,22.48285347928546,0.5590771823393477,0.6780481363463842,32.195186365361586
ensamble_hibrido_lovo_m1_ensamble_m2_m3,"Híbrido: LOVO en M1, óptimo en M2/M3",sin_covid,Sin COVID,M3,18,18,2022-T1,2026-T2,0.3588261094862411,0.08336893679127767,0.2719934402071315,0.4849937508521307,0.7398571813673601,26.01428186326399,0.49291765052786807,0.7279636042693386,27.20363957306614,0.5506519108824309,0.6516387256537709,34.83612743462291
ensamble_hibrido_lovo_m1_ensamble_m2_m3,"Híbrido: LOVO en M1, óptimo en M2/M3",solo_covid,Solo COVID,M1-M3,12,4,2021-T1,2021-T4,0.5468044641916399,0.015244033291317715,0.42206950461361786,0.9185156191994788,0.5953131909375703,40.46868090624297,1.794529166972396,0.3047063676954162,69.52936323045837,1.3668552888256016,0.40004561467619065,59.99543853238094
ensamble_hibrido_lovo_m1_ensamble_m2_m3,"Híbrido: LOVO en M1, óptimo en M2/M3",solo_covid,Solo COVID,M1,4,4,2021-T1,2021-T4,0.7173261511914294,0.19102147559439336,0.6016894894564815,0.9832994810345319,0.7295093356875656,27.04906643124344,2.0966977859498224,0.34212186229141,65.787813770859,1.21918669743069,0.5883644832273188,41.16355167726812
ensamble_hibrido_lovo_m1_ensamble_m2_m3,"Híbrido: LOVO en M1, óptimo en M2/M3",solo_covid,Solo COVID,M2,4,4,2021-T1,2021-T4,0.4585354962551061,-0.0464056557163833,0.3703314112782831,0.9832994810345319,0.46632333800550746,53.36766619944926,2.0966977859498224,0.2186941290861265,78.13058709138735,1.21918669743069,0.37609949093229306,62.390050906770696
ensamble_hibrido_lovo_m1_ensamble_m2_m3,"Híbrido: LOVO en M1, óptimo en M2/M3",solo_covid,Solo COVID,M3,4,4,2021-T1,2021-T4,0.414938257660936,-0.09888372000405687,0.2941876131060891,0.7728240998666165,0.5369116435842919,46.30883564157081,0.932052349457985,0.44518771708717264,55.48122829128273,1.6223586950448567,0.25576234092267947,74.42376590773205
ensamble_hibrido_lovo_m1_ensamble_m2_m3,"Híbrido: LOVO en M1, óptimo en M2/M3",post_covid,Post-COVID,M1-M3,54,18,2022-T1,2026-T2,0.3768291580846736,0.11509539196965847,0.2852225510461952,0.4915745742628993,0.7665757706238512,23.34242293761488,0.49032857066885344,0.7685237626896672,23.147623731033285,0.556282937177201,0.6774055663056167,32.25944336943834
ensamble_hibrido_lovo_m1_ensamble_m2_m3,"Híbrido: LOVO en M1, óptimo en M2/M3",post_covid,Post-COVID,M1,18,18,2022-T1,2026-T2,0.39184420194444675,0.19667761975542153,0.28166358102477695,0.49483216741620256,0.7918729374254022,20.81270625745978,0.48902889047609904,0.8012700467715984,19.872995322840158,0.5590771823393477,0.7008767560587115,29.912324394128852
ensamble_hibrido_lovo_m1_ensamble_m2_m3,"Híbrido: LOVO en M1, óptimo en M2/M3",post_covid,Post-COVID,M2,18,18,2022-T1,2026-T2,0.3790812415589823,0.06523961936227626,0.30201063190667715,0.49483216741620256,0.7660804339749757,23.39195660250243,0.48902889047609904,0.7751714652071454,22.48285347928546,0.5590771823393477,0.6780481363463842,32.195186365361586
ensamble_hibrido_lovo_m1_ensamble_m2_m3,"Híbrido: LOVO en M1, óptimo en M2/M3",post_covid,Post-COVID,M3,18,18,2022-T1,2026-T2,0.3588261094862411,0.08336893679127767,0.2719934402071315,0.4849937508521307,0.7398571813673601,26.01428186326399,0.49291765052786807,0.7279636042693386,27.20363957306614,0.5506519108824309,0.6516387256537709,34.83612743462291
