modelo,modelo_etiqueta,muestra,muestra_etiqueta,informacion,observaciones,trimestres,periodo_inicial,periodo_final,rmse_modelo,sesgo_observado_menos_modelo,mae_modelo,rmse_ar1,ratio_ar1,mejora_ar1_pct,rmse_ar2,ratio_ar2,mejora_ar2_pct,rmse_ma4,ratio_ma4,mejora_ma4_pct
pesos_senal_fuerte,Bridge · señal contemporánea fuerte,sin_covid,Sin COVID,M1,69,69,2006-T2,2026-T2,1.0813993415738385,-0.1525670450916727,0.7361325078696265,1.2019645416456404,0.8996932139888811,10.030678601111887,1.203270265849444,0.8987169152812305,10.128308471876945,1.242026613445422,0.8706732447334616,12.932675526653837
pesos_senal_fuerte,Bridge · señal contemporánea fuerte,sin_covid,Sin COVID,M2,69,69,2006-T2,2026-T2,0.8772932227743844,-0.10275515529981909,0.6266008282583734,1.2019645416456404,0.7298827813782758,27.011721862172422,1.203270265849444,0.7290907518229602,27.090924817703975,1.242026613445422,0.7063401164494733,29.365988355052675
pesos_senal_fuerte,Bridge · señal contemporánea fuerte,sin_covid,Sin COVID,M3,69,69,2006-T2,2026-T2,0.7465041458190137,-0.09347706831855888,0.5507132986684086,1.1024991608426566,0.6771017814185449,32.28982185814551,1.1412664832984976,0.6541015238276878,34.589847617231214,1.1715712676891654,0.637182019060126,36.281798093987405
pesos_senal_fuerte,Bridge · señal contemporánea fuerte,solo_covid,Solo COVID,M1-M3,24,8,2020-T1,2021-T4,3.127827480979978,-0.03970520748257924,2.335478508096382,5.44988358082878,0.5739255590675058,42.60744409324943,6.184035772267004,0.505790651310115,49.420934868988496,5.192552106657602,0.6023680488385762,39.76319511614238
pesos_senal_fuerte,Bridge · señal contemporánea fuerte,solo_covid,Solo COVID,M1,8,8,2020-T1,2021-T4,3.8389724026117595,0.3123000407460764,2.8773988641057,4.744161421749121,0.8091993634559702,19.080063654402977,5.91537728428208,0.648981834651934,35.101816534806595,5.121409341713293,0.7495929628869477,25.040703711305234
pesos_senal_fuerte,Bridge · señal contemporánea fuerte,solo_covid,Solo COVID,M2,8,8,2020-T1,2021-T4,2.673745347518667,-0.1157895045306779,2.072070573790709,4.744161421749121,0.5635865034568925,43.641349654310744,5.91537728428208,0.4519991234748717,54.80008765251283,5.121409341713293,0.5220721815265413,47.792781847345864
pesos_senal_fuerte,Bridge · señal contemporánea fuerte,solo_covid,Solo COVID,M3,8,8,2020-T1,2021-T4,2.7319024435232393,-0.3156261586631368,2.056966086392737,6.639996833021542,0.4114312871260937,58.85687128739063,6.689059610082197,0.40841352937048636,59.15864706295137,5.331990702381854,0.5123606915336275,48.76393084663725
pesos_senal_fuerte,Bridge · señal contemporánea fuerte,post_covid,Post-COVID,M1-M3,54,18,2022-T1,2026-T2,0.415788708944451,0.05349524673695321,0.335260587987995,0.7847821729854816,0.5298141615050972,47.018583849490284,0.8370056009821872,0.4967573794685989,50.32426205314011,0.556282937177201,0.7474410612957624,25.255893870423762
pesos_senal_fuerte,Bridge · señal contemporánea fuerte,post_covid,Post-COVID,M1,18,18,2022-T1,2026-T2,0.45796992544941784,0.15497843882193627,0.3555438238013284,0.8142959940255486,0.5624121066657845,43.758789333421554,0.8346294260183342,0.5487104949488777,45.12895050511223,0.5590771823393477,0.8191533117719694,18.084668822803064
pesos_senal_fuerte,Bridge · señal contemporánea fuerte,post_covid,Post-COVID,M2,18,18,2022-T1,2026-T2,0.4232638755509457,-0.038343451100941096,0.35198180549541974,0.8142959940255486,0.5197911799350762,48.020882006492386,0.8346294260183342,0.5071279089333808,49.28720910666192,0.5590771823393477,0.75707592604635,24.292407395365
pesos_senal_fuerte,Bridge · señal contemporánea fuerte,post_covid,Post-COVID,M3,18,18,2022-T1,2026-T2,0.360211036053212,0.043850752489864434,0.29825613466723716,0.7221448922033098,0.4988071506733023,50.11928493266977,0.8417378277559285,0.42793732701016174,57.206267298983825,0.5506519108824309,0.6541537928670155,34.584620713298456
midas_lasso,MIDAS · LASSO (rezagos U-MIDAS),completa_con_covid,Todo el test,M1-M3,66,22,2021-T1,2026-T2,0.7220807229058347,0.08573482260205158,0.5110138630675153,1.0771750646585532,0.6703466749248623,32.965332507513764,2.4030653199744694,0.30048318574773747,69.95168142522625,0.7699848355609161,0.9377856414273609,6.221435857263913
midas_lasso,MIDAS · LASSO (rezagos U-MIDAS),completa_con_covid,Todo el test,M1,22,22,2021-T1,2026-T2,0.7473206627992786,0.07407380718750324,0.5931456442511837,1.2156237512272865,0.6147631304873634,38.523686951263656,2.7627623338157,0.27049762972812097,72.95023702718791,0.7252546931123541,1.0304251318832984,-3.042513188329843
midas_lasso,MIDAS · LASSO (rezagos U-MIDAS),completa_con_covid,Todo el test,M2,22,22,2021-T1,2026-T2,0.7560010335733092,0.10509664220884435,0.5169256289954632,1.2156237512272865,0.6219038027268347,37.80961972731654,2.7627623338157,0.27363954702870974,72.63604529712903,0.7252546931123541,1.0423938524672076,-4.239385246720762
midas_lasso,MIDAS · LASSO (rezagos U-MIDAS),completa_con_covid,Todo el test,M3,22,22,2021-T1,2026-T2,0.658920310330448,0.07803401840980712,0.4229703159558989,0.724869747382711,0.9090189136870632,9.098108631293677,1.434732508131902,0.45926352584594127,54.07364741540588,0.852432520037993,0.772988236419089,22.701176358091104
midas_lasso,MIDAS · LASSO (rezagos U-MIDAS),sin_covid,Sin COVID,M1-M3,54,18,2022-T1,2026-T2,0.6078082544045599,0.2120979745091935,0.46106590621319204,0.7555852989351113,0.8044204344118104,19.557956558818958,0.8148723719965378,0.7458938053272743,25.410619467272568,0.5562829371772009,1.0926242992258917,-9.262429922589167
midas_lasso,MIDAS · LASSO (rezagos U-MIDAS),sin_covid,Sin COVID,M1,18,18,2022-T1,2026-T2,0.7323820849185771,0.11192842338188161,0.5565402278911632,0.7896679937503711,0.9274557038082221,7.2544296191777935,0.8176012737749225,0.8957692562501983,10.423074374980168,0.5590771823393477,1.30998385921255,-30.99838592125499
midas_lasso,MIDAS · LASSO (rezagos U-MIDAS),sin_covid,Sin COVID,M2,18,18,2022-T1,2026-T2,0.5709215738105444,0.28250109735761764,0.46053773834962697,0.7896679937503711,0.7229893807637637,27.701061923623627,0.8176012737749225,0.6982885082536129,30.17114917463871,0.5590771823393477,1.0211856105835624,-2.1185610583562386
midas_lasso,MIDAS · LASSO (rezagos U-MIDAS),sin_covid,Sin COVID,M3,18,18,2022-T1,2026-T2,0.49594118664914677,0.2418644027880812,0.3661197523987861,0.6823315551790875,0.7268331398200982,27.31668601799018,0.8093869668910171,0.612736808147696,38.726319185230395,0.5506519108824309,0.9006437221917398,9.935627780826017
midas_lasso,MIDAS · LASSO (rezagos U-MIDAS),solo_covid,Solo COVID,M1-M3,12,4,2021-T1,2021-T4,1.0978452548545894,-0.4828993609800871,0.7357796689119697,1.9525861086571816,0.5622519027391788,43.77480972608212,5.3640376307831135,0.2046677019106429,79.53322980893572,1.3668552888256016,0.8031905526720792,19.68094473279208
midas_lasso,MIDAS · LASSO (rezagos U-MIDAS),solo_covid,Solo COVID,M1,4,4,2021-T1,2021-T4,0.811146792734566,-0.09627196568719937,0.7578700178712755,2.306834658882521,0.35162762515780066,64.83723748421994,6.2428025060365755,0.1299331176903666,87.00668823096333,1.2191866974306902,0.6653179487965001,33.46820512034999
midas_lasso,MIDAS · LASSO (rezagos U-MIDAS),solo_covid,Solo COVID,M2,4,4,2021-T1,2021-T4,1.2948648963158758,-0.693223405960636,0.7706711369017264,2.306834658882521,0.5613167338759925,43.86832661240076,6.2428025060365755,0.20741724490944347,79.25827550905565,1.2191866974306902,1.0620726907902371,-6.207269079023714
midas_lasso,MIDAS · LASSO (rezagos U-MIDAS),solo_covid,Solo COVID,M3,4,4,2021-T1,2021-T4,1.131882675786461,-0.6592027112924261,0.6787978519629063,0.8915185069978694,1.2696120909458206,-26.96120909458206,2.893705730481045,0.39115334495270143,60.88466550472986,1.6223586950448567,0.6976772024852158,30.23227975147842
midas_lasso,MIDAS · LASSO (rezagos U-MIDAS),post_covid,Post-COVID,M1-M3,54,18,2022-T1,2026-T2,0.6078082544045599,0.2120979745091935,0.46106590621319204,0.7555852989351113,0.8044204344118104,19.557956558818958,0.8148723719965378,0.7458938053272743,25.410619467272568,0.5562829371772009,1.0926242992258917,-9.262429922589167
midas_lasso,MIDAS · LASSO (rezagos U-MIDAS),post_covid,Post-COVID,M1,18,18,2022-T1,2026-T2,0.7323820849185771,0.11192842338188161,0.5565402278911632,0.7896679937503711,0.9274557038082221,7.2544296191777935,0.8176012737749225,0.8957692562501983,10.423074374980168,0.5590771823393477,1.30998385921255,-30.99838592125499
midas_lasso,MIDAS · LASSO (rezagos U-MIDAS),post_covid,Post-COVID,M2,18,18,2022-T1,2026-T2,0.5709215738105444,0.28250109735761764,0.46053773834962697,0.7896679937503711,0.7229893807637637,27.701061923623627,0.8176012737749225,0.6982885082536129,30.17114917463871,0.5590771823393477,1.0211856105835624,-2.1185610583562386
midas_lasso,MIDAS · LASSO (rezagos U-MIDAS),post_covid,Post-COVID,M3,18,18,2022-T1,2026-T2,0.49594118664914677,0.2418644027880812,0.3661197523987861,0.6823315551790875,0.7268331398200982,27.31668601799018,0.8093869668910171,0.612736808147696,38.726319185230395,0.5506519108824309,0.9006437221917398,9.935627780826017
